FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop,Deaths
17133,Monroe County,IL,51.2,27007,3
17135,Montgomery County,IL,38.1,22701,1
17137,Morgan County,IL,41.4,27272,2
17139,Moultrie County,IL,37.1,10837,2
17141,Ogle County,IL,45.5,39358,3
17143,Peoria County,IL,51.1,136770,38
17145,Perry County,IL,33.2,16866,1
17147,Piatt County,IL,46.8,12738,0
17149,Pike County,IL,34.7,12055,2
17151,Pope County,IL,23.8,3677,0
17153,Pulaski County,IL,29.5,4199,0
17155,Putnam County,IL,46.4,4596,0
17157,Randolph County,IL,36.5,25719,3
17159,Richland County,IL,39.5,12011,0
17161,Rock Island County,IL,46.9,110321,15
17163,St. Clair County,IL,46.9,199137,9
17165,Saline County,IL,38.4,18467,3
17167,Sangamon County,IL,54.2,151706,5
17169,Schuyler County,IL,49.7,5535,2
17171,Scott County,IL,34.9,3908,0
17173,Shelby County,IL,33.7,17073,0
17175,Stark County,IL,46.2,4196,1
17177,Stephenson County,IL,51.1,35034,4
17179,Tazewell County,IL,49.9,102098,26
17181,Union County,IL,43.9,13142,0
17183,Vermilion County,IL,32.3,58078,5
17185,Wabash County,IL,41.9,8970,0
17187,Warren County,IL,41.4,13220,2
17189,Washington County,IL,46.3,10950,0
17191,Wayne County,IL,34.7,12564,1
17193,White County,IL,40.1,10534,0
17195,Whiteside County,IL,47.1,43090,7
17197,Will County,IL,49.7,521916,40
17199,Williamson County,IL,41.2,52143,7
17201,Winnebago County,IL,45.8,216618,25
17203,Woodford County,IL,47.4,29255,7
18001,Adams County,IN,36.1,24541,1
18003,Allen County,IN,47.4,282345,10
18005,Bartholomew County,IN,52.9,63900,1
18007,Benton County,IN,37.1,6557,0
18009,Blackford County,IN,41.1,9231,0
18011,Boone County,IN,64.1,50221,2
18013,Brown County,IN,44.5,12486,1
18015,Carroll County,IN,30.9,15790,0
18017,Cass County,IN,37.9,29067,2
18019,Clark County,IN,54.1,91874,1
18021,Clay County,IN,48.6,20232,2
18023,Clinton County,IN,43,23948,0
18025,Crawford County,IN,33.3,8278,2
18027,Daviess County,IN,31.8,23504,0
18029,Dearborn County,IN,45.3,38619,2
18031,Decatur County,IN,45.3,20235,0
18033,DeKalb County,IN,40.1,33023,1
18035,Delaware County,IN,41,93381,4
18037,Dubois County,IN,52.4,32323,0
18039,Elkhart County,IN,38.2,149899,15
18041,Fayette County,IN,34.4,18107,1
18043,Floyd County,IN,53,60795,3
18045,Fountain County,IN,42.4,12798,1
18047,Franklin County,IN,27.8,17514,0
18049,Fulton County,IN,37.2,15299,1
18051,Gibson County,IN,42.2,25665,2
18053,Grant County,IN,37.8,52149,4
18055,Greene County,IN,36,25034,0
18057,Hamilton County,IN,65.5,248016,5
18059,Hancock County,IN,61.7,59938,3
18061,Harrison County,IN,46.5,31495,1
18063,Hendricks County,IN,64,128279,4
18065,Henry County,IN,46.4,38234,5
18067,Howard County,IN,41.3,63822,10
18069,Huntington County,IN,46.6,28633,0
18071,Jackson County,IN,44.7,33426,2
18073,Jasper County,IN,40,25822,5
18075,Jay County,IN,35.9,15280,3
18077,Jefferson County,IN,49.5,25712,1
18079,Jennings County,IN,35.2,21290,1
18081,Johnson County,IN,49.5,119315,7
18083,Knox County,IN,46.2,28776,0
18085,Kosciusko County,IN,37.2,60648,1
18087,LaGrange County,IN,25,26804,2
18089,Lake County,IN,47.3,372865,39
18091,LaPorte County,IN,49.2,86579,11
18093,Lawrence County,IN,43,35692,1
18095,Madison County,IN,44.8,101872,2
18097,Marion County,IN,46.1,727665,32
18099,Marshall County,IN,40.2,34705,4
18101,Martin County,IN,43.7,7982,0
18103,Miami County,IN,34.4,28001,3
18105,Monroe County,IN,51.4,125233,5
18107,Montgomery County,IN,40.7,29643,1
18109,Morgan County,IN,46.1,54681,1
18111,Newton County,IN,26.9,11065,1
18113,Noble County,IN,35.9,36138,2
18115,Ohio County,IN,65.4,4720,0
18117,Orange County,IN,51.3,15178,0
18119,Owen County,IN,37.5,16487,0
18121,Parke County,IN,33.6,13277,0
18123,Perry County,IN,49.6,15136,0
18125,Pike County,IN,52.5,9692,0
18127,Porter County,IN,49,133319,17
18129,Posey County,IN,43.8,19900,1
18131,Pulaski County,IN,41.2,9616,1
18133,Putnam County,IN,35.9,30312,0
18135,Randolph County,IN,39.6,19105,2
18137,Ripley County,IN,43.1,21705,0
18139,Rush County,IN,44.4,12836,1
18141,St. Joseph County,IN,53.7,208208,9
18143,Scott County,IN,38.9,18508,2
18145,Shelby County,IN,50.7,34623,1
18147,Spencer County,IN,40.8,15890,0
18149,Starke County,IN,32.9,17811,3
18151,Steuben County,IN,44.9,27623,2
18153,Sullivan County,IN,39.6,16744,0
18155,Switzerland County,IN,28.2,8103,0
18157,Tippecanoe County,IN,51.8,155406,8
18159,Tipton County,IN,39.6,12064,1
18161,Union County,IN,40.3,5588,0
18163,Vanderburgh County,IN,51.9,142385,3
18165,Vermillion County,IN,41.2,12088,1
18167,Vigo County,IN,44,85233,8
18169,Wabash County,IN,38.7,24603,4
18171,Warren County,IN,41.1,6429,0
18173,Warrick County,IN,58.4,48228,0
18175,Washington County,IN,36.3,21578,2
18177,Wayne County,IN,43.1,51411,3
18179,Wells County,IN,40.4,21337,0
18181,White County,IN,50.3,18501,-1
18183,Whitley County,IN,44.5,26175,1
19001,Adair County,IA,46.8,5593,0
19003,Adams County,IA,49.6,2848,0
19005,Allamakee County,IA,51.8,10476,0
19007,Appanoose County,IA,44.1,9621,2
19009,Audubon County,IA,57.8,4334,1
19011,Benton County,IA,54.6,19698,0
19013,Black Hawk County,IA,53.8,102717,2
19015,Boone County,IA,58.1,20698,0
19017,Bremer County,IA,56.7,19439,0
19019,Buchanan County,IA,52.6,15684,2
19021,Buena Vista County,IA,58.3,14570,0
19023,Butler County,IA,56.7,11229,1
19025,Calhoun County,IA,57.9,7606,0
19027,Carroll County,IA,62.8,15222,0
19029,Cass County,IA,56.5,9995,0
19031,Cedar County,IA,56.5,14538,0
19033,Cerro Gordo County,IA,56.6,33623,2
19035,Cherokee County,IA,52.3,8806,0
19037,Chickasaw County,IA,53.4,9143,1
19039,Clarke County,IA,50.6,6991,0
19041,Clay County,IA,50.4,12375,2
19043,Clayton County,IA,49.1,13842,0
19045,Clinton County,IA,49.7,35890,1
19047,Crawford County,IA,51.2,12600,0
19049,Dallas County,IA,60.7,67840,2
19051,Davis County,IA,37.7,6349,0
19053,Decatur County,IA,38,6114,0
19055,Delaware County,IA,52.4,12996,2
19057,Des Moines County,IA,45.3,30179,1
19059,Dickinson County,IA,55.8,13976,1
19061,Dubuque County,IA,63.1,75191,2
19063,Emmet County,IA,48.1,7337,0
19065,Fayette County,IA,51.5,15515,1
19067,Floyd County,IA,50.4,12081,0
19069,Franklin County,IA,51,7726,0
19071,Fremont County,IA,48.1,5423,0
19073,Greene County,IA,53.9,6853,0
19075,Grundy County,IA,60,9460,1
19077,Guthrie County,IA,54.7,8353,3
19079,Hamilton County,IA,59.4,11411,1
19081,Hancock County,IA,47.8,8293,0
19083,Hardin County,IA,51.8,13558,2
19085,Harrison County,IA,49.5,10830,0
19087,Henry County,IA,48.8,15666,0
19089,Howard County,IA,50.7,6875,0
19091,Humboldt County,IA,48.6,7318,0
19093,Ida County,IA,48.5,5173,1
19095,Iowa County,IA,60.5,12413,0
19097,Jackson County,IA,51.7,15141,0
19099,Jasper County,IA,52.1,28955,2
19101,Jefferson County,IA,40.8,15472,0
19103,Johnson County,IA,66.9,121138,2
19105,Jones County,IA,56.3,16328,0
19107,Keokuk County,IA,45.3,7884,0
19109,Kossuth County,IA,51.4,11554,1
19111,Lee County,IA,45.8,26512,0
19113,Linn County,IA,60.7,174467,5
19115,Louisa County,IA,47.6,8614,0
19117,Lucas County,IA,43.2,6640,0
19119,Lyon County,IA,43.4,8453,0
19121,Madison County,IA,51.1,12347,0
19123,Mahaska County,IA,40.8,16800,1
19125,Marion County,IA,49.6,25432,1
19127,Marshall County,IA,58,29419,1
19129,Mills County,IA,48.4,11613,2
19131,Mitchell County,IA,48.2,8077,1
19133,Monona County,IA,52.5,6713,1
19135,Monroe County,IA,44.2,5936,1
19137,Montgomery County,IA,53.4,7681,1
19139,Muscatine County,IA,56,32108,5
19141,O'Brien County,IA,50.6,10467,1
19143,Osceola County,IA,46.3,4579,0
19145,Page County,IA,48.9,12277,1
19147,Palo Alto County,IA,50.2,6823,0
19149,Plymouth County,IA,51.2,18868,1
19151,Pocahontas County,IA,50.9,5138,1
19153,Polk County,IA,58.7,369162,19
19155,Pottawattamie County,IA,49.7,71371,6
19157,Poweshiek County,IA,53.7,14884,2
19159,Ringgold County,IA,50.6,3777,0
19161,Sac County,IA,52.1,7509,0
19163,Scott County,IA,53.8,132169,5
19165,Shelby County,IA,58.7,8882,0
19167,Sioux County,IA,42.2,25468,0
19169,Story County,IA,54.2,81098,0
19171,Tama County,IA,58.8,12809,0
19173,Taylor County,IA,46.7,4687,0
19175,Union County,IA,47.7,9514,2
19177,Van Buren County,IA,39.7,5446,0
19179,Wapello County,IA,44,27034,0
19181,Warren County,IA,54.6,38790,2
19183,Washington County,IA,55.1,16597,1
19185,Wayne County,IA,40.3,4836,0
19187,Webster County,IA,52.5,28151,2
19189,Winnebago County,IA,50.8,8102,0
19191,Winneshiek County,IA,57.8,16285,2
19193,Woodbury County,IA,50.7,76401,1
19195,Worth County,IA,47.9,5851,0
19197,Wright County,IA,55.5,9502,2
20001,Allen County,KS,38.2,9628,2
20003,Anderson County,KS,39.3,5838,0
20005,Atchison County,KS,36.5,12413,0
20007,Barber County,KS,44.8,3401,0
20009,Barton County,KS,37.5,19708,2
20011,Bourbon County,KS,32.4,10824,0
20013,Brown County,KS,53.4,7145,0
20015,Butler County,KS,39.9,49932,4
20017,Chase County,KS,40.6,2126,0
20019,Chautauqua County,KS,37.9,2606,0
20021,Cherokee County,KS,35.9,15393,1
20023,Cheyenne County,KS,40.7,2101,0
20025,Clark County,KS,46.4,1501,0
20027,Clay County,KS,49.8,6132,0
20029,Cloud County,KS,41.9,6750,0
20031,Coffey County,KS,44.4,6392,0
20033,Comanche County,KS,44.6,1297,0
20035,Cowley County,KS,42,26742,2
20037,Crawford County,KS,39.5,30346,0
20039,Decatur County,KS,36.9,2264,0
20041,Dickinson County,KS,47.1,14180,1
20043,Doniphan County,KS,36.6,6008,0
20045,Douglas County,KS,52.3,100233,2
20047,Edwards County,KS,42.9,2145,0
20049,Elk County,KS,29.8,1950,0
20051,Ellis County,KS,43.4,22516,0
20053,Ellsworth County,KS,46.2,4985,1
20055,Finney County,KS,33.7,25471,2
20057,Ford County,KS,36.8,23599,2
20059,Franklin County,KS,42.6,19502,-1
20061,Geary County,KS,42.3,21927,0
20063,Gove County,KS,48.4,1998,0
20065,Graham County,KS,73.8,1969,0
20067,Grant County,KS,42.1,5017,0
20069,Gray County,KS,38.1,4265,0
20071,Greeley County,KS,51.8,899,0
20073,Greenwood County,KS,46.5,4682,0
20075,Hamilton County,KS,33.8,1809,0
20077,Harper County,KS,44.6,4092,0
20079,Harvey County,KS,40.3,26160,2
20081,Haskell County,KS,35.3,2859,0
20083,Hodgeman County,KS,43.1,1383,0
20085,Jackson County,KS,54.9,9864,0
20087,Jefferson County,KS,47.9,14723,1
20089,Jewell County,KS,43.7,2293,0
20091,Johnson County,KS,62,457530,13
20093,Kearny County,KS,47.4,2734,0
20095,Kingman County,KS,42.1,5564,0
20097,Kiowa County,KS,43,1906,0
20099,Labette County,KS,41.1,14924,2
20101,Lane County,KS,39.2,1198,0
20103,Leavenworth County,KS,50.6,62600,1
20105,Lincoln County,KS,41.5,2318,0
20107,Linn County,KS,30.5,7584,0
20109,Logan County,KS,45.3,2120,0
20111,Lyon County,KS,48,25834,2
20113,McPherson County,KS,48.6,22058,3
20115,Marion County,KS,43.1,9378,0
20117,Marshall County,KS,60.5,7363,2
20119,Meade County,KS,36,3026,0
20121,Miami County,KS,43,25868,0
20123,Mitchell County,KS,51.2,4619,0
20125,Montgomery County,KS,37.4,24261,3
20127,Morris County,KS,49.8,4453,1
20129,Morton County,KS,29.3,1964,0
20131,Nemaha County,KS,51.8,7468,0
20133,Neosho County,KS,20.7,12082,0
20135,Ness County,KS,44.2,2181,0
20137,Norton County,KS,41.7,4357,1
20139,Osage County,KS,43.1,12260,1
20141,Osborne County,KS,39.4,2687,0
20143,Ottawa County,KS,36.5,4456,0
20145,Pawnee County,KS,45.3,5364,0
20147,Phillips County,KS,40.2,4068,0
20149,Pottawatomie County,KS,36.7,17322,1
20151,Pratt County,KS,44.2,6977,0
20153,Rawlins County,KS,38.5,1979,0
20155,Reno County,KS,44.2,48216,1
20157,Republic County,KS,48.7,3636,0
20159,Rice County,KS,38.7,7384,0
20161,Riley County,KS,32.5,62113,0
20163,Rooks County,KS,43.4,3827,0
20165,Rush County,KS,45.2,2418,0
20167,Russell County,KS,38.5,5367,-1
20169,Saline County,KS,41.4,41595,8
20171,Scott County,KS,41,3556,1
20173,Sedgwick County,KS,41.8,384853,24
20175,Seward County,KS,39.6,14596,0
20177,Shawnee County,KS,52.5,135735,4
20179,Sheridan County,KS,35.3,1905,1
20181,Sherman County,KS,38.4,4449,0
20183,Smith County,KS,42.9,2841,0
20185,Stafford County,KS,41.2,3188,0
20187,Stanton County,KS,43.9,1446,0
20189,Stevens County,KS,28.4,3944,0
20191,Sumner County,KS,37.2,17283,1
20193,Thomas County,KS,37.8,5952,0
20195,Trego County,KS,34.6,2310,0
20197,Wabaunsee County,KS,41.7,5339,0
20199,Wallace County,KS,34.9,1146,0
20201,Washington County,KS,47.9,4182,0
20203,Wichita County,KS,47.6,1562,0
20205,Wilson County,KS,39.9,6480,0
20207,Woodson County,KS,34.1,2465,0
20209,Wyandotte County,KS,41.1,119705,4
21001,Adair County,KY,31.2,15385,1
21003,Allen County,KY,34.6,16412,2
21005,Anderson County,KY,50.4,17402,2
21007,Ballard County,KY,27.8,6239,1
21009,Barren County,KY,38.6,33861,3
21011,Bath County,KY,46.1,9305,1
21013,Bell County,KY,37.7,20570,2
21015,Boone County,KY,54.7,99065,7
21017,Bourbon County,KY,47.6,15331,5
21019,Boyd County,KY,37.5,36764,2
21021,Boyle County,KY,50.2,24093,3
21023,Bracken County,KY,40.9,6348,0
21025,Breathitt County,KY,38.1,10003,1
21027,Breckinridge County,KY,36.7,15872,1
21029,Bullitt County,KY,37.2,64045,5
21031,Butler County,KY,37.7,9959,1
21033,Caldwell County,KY,43.3,9890,2
21035,Calloway County,KY,37.3,32013,-1
21037,Campbell County,KY,53.2,74142,1
21039,Carlisle County,KY,31.9,3663,0
21041,Carroll County,KY,42.3,7893,0
21043,Carter County,KY,35.4,20830,1
21045,Casey County,KY,28.2,12457,-1
21047,Christian County,KY,26.2,51399,1
21049,Clark County,KY,46.3,28215,2
21051,Clay County,KY,32.8,15715,1
21053,Clinton County,KY,31.2,7951,0
21055,Crittenden County,KY,30.9,6865,2
21057,Cumberland County,KY,36.2,5226,1
21059,Daviess County,KY,46.4,76860,8
21061,Edmonson County,KY,30,9988,3
21063,Elliott County,KY,27.5,6183,0
21065,Estill County,KY,39.6,11088,0
21067,Fayette County,KY,58.8,255988,15
21069,Fleming County,KY,41.8,11025,2
21071,Floyd County,KY,45.7,27781,4
21073,Franklin County,KY,64.2,40406,2
21075,Fulton County,KY,42.3,4697,0
21077,Gallatin County,KY,33.2,6751,2
21079,Garrard County,KY,40.5,13759,1
21081,Grant County,KY,41.2,18496,1
21083,Graves County,KY,35.6,28286,1
21085,Grayson County,KY,39.4,20298,1
21087,Green County,KY,35.1,8693,1
21089,Greenup County,KY,36.7,27596,2
21091,Hancock County,KY,53.2,6559,0
21093,Hardin County,KY,45.5,83820,6
21095,Harlan County,KY,37.2,20033,2
21097,Harrison County,KY,42.1,14608,3
21099,Hart County,KY,28.8,14360,3
21101,Henderson County,KY,39.9,34913,5
21103,Henry County,KY,48.1,12384,5
21105,Hickman County,KY,28.3,3577,1
21107,Hopkins County,KY,42.7,34558,1
21109,Jackson County,KY,26.9,10337,0
21111,Jefferson County,KY,55.6,598182,39
21113,Jessamine County,KY,46.8,41273,1
21115,Johnson County,KY,37.7,17269,1
21117,Kenton County,KY,52.6,127578,8
21119,Knott County,KY,38.3,11867,0
21121,Knox County,KY,30.3,23951,2
21123,Larue County,KY,35.4,11129,0
21125,Laurel County,KY,32.5,46755,5
21127,Lawrence County,KY,37.5,11681,4
21129,Lee County,KY,37.3,6034,0
21131,Leslie County,KY,41,7764,1
21133,Letcher County,KY,45.2,16877,3
21135,Lewis County,KY,27.2,10366,4
21137,Lincoln County,KY,34.2,18735,3
21139,Livingston County,KY,40.5,7334,2
21141,Logan County,KY,41.8,20784,4
21143,Lyon County,KY,50.3,7030,1
21145,McCracken County,KY,46.6,50902,8
21147,McCreary County,KY,33.7,13525,4
21149,McLean County,KY,43.6,7039,0
21151,Madison County,KY,39.7,73793,2
21153,Magoffin County,KY,38.8,9451,2
21155,Marion County,KY,43.3,14636,1
21157,Marshall County,KY,45.4,24726,1
21159,Martin County,KY,42.4,9018,0
21161,Mason County,KY,45.4,13123,3
21163,Meade County,KY,31.6,22257,0
21165,Menifee County,KY,36,5298,1
21167,Mercer County,KY,46.2,17066,1
21169,Metcalfe County,KY,32.8,7717,1
21171,Monroe County,KY,39.4,8234,3
21173,Montgomery County,KY,41,21587,0
21175,Morgan County,KY,40.9,10935,0
21177,Muhlenberg County,KY,40.9,24386,5
21179,Nelson County,KY,45.7,35392,5
21181,Nicholas County,KY,46.6,5510,0
21183,Ohio County,KY,33.8,18161,1
21185,Oldham County,KY,53.6,49858,1
21187,Owen County,KY,31.3,8516,0
21189,Owsley County,KY,36.9,3413,2
21191,Pendleton County,KY,37.7,11264,1
21193,Perry County,KY,50,19846,1
21195,Pike County,KY,43.6,45924,9
21197,Powell County,KY,43.7,9410,1
21199,Pulaski County,KY,38.1,50495,10
21201,Robertson County,KY,34.4,1676,0
21203,Rockcastle County,KY,30.8,13155,1
21205,Rowan County,KY,42.1,19690,0
21207,Russell County,KY,39.5,13863,1
21209,Scott County,KY,52.9,42718,2
21211,Shelby County,KY,41.1,38038,2
21213,Simpson County,KY,42.6,14162,4
21215,Spencer County,KY,20.7,15004,2
21217,Taylor County,KY,41,19994,4
21219,Todd County,KY,32.3,9037,1
21221,Trigg County,KY,38.8,11548,1
21223,Trimble County,KY,36.1,6628,0
21225,Union County,KY,29,11777,0
21227,Warren County,KY,35.4,102521,5
21229,Washington County,KY,43.9,9311,1
21231,Wayne County,KY,30.4,16211,4
21233,Webster County,KY,36.4,9921,0
21235,Whitley County,KY,38.1,27093,2
21237,Wolfe County,KY,44,5505,1
21239,Woodford County,KY,63.2,20902,2
22001,Acadia Parish,LA,37,46040,3
22003,Allen Parish,LA,24.7,19893,1
22005,Ascension Parish,LA,38.7,92983,3
22007,Assumption Parish,LA,31.2,17256,0
22009,Avoyelles Parish,LA,31,30733,0
22011,Beauregard Parish,LA,23.9,28174,1
22013,Bienville Parish,LA,36.7,10299,1
22015,Bossier Parish,LA,35,95685,8
22017,Caddo Parish,LA,37.6,183879,10
22019,Calcasieu Parish,LA,31.7,152680,13
22021,Caldwell Parish,LA,30,7645,0
22023,Cameron Parish,LA,13.4,5444,1
22025,Catahoula Parish,LA,28.2,7482,0
22027,Claiborne Parish,LA,30.1,12911,0
22029,Concordia Parish,LA,25.5,14697,1
22031,De Soto Parish,LA,31.2,20944,0
22033,East Baton Rouge Parish,LA,45.1,339986,24
22035,East Carroll Parish,LA,35.4,5223,2
22037,East Feliciana Parish,LA,29.7,15710,0
22039,Evangeline Parish,LA,28,25073,1
22041,Franklin Parish,LA,30,14951,1
22043,Grant Parish,LA,31.5,17699,3
22045,Iberia Parish,LA,34.2,51945,3
22047,Iberville Parish,LA,40.2,25906,2
22049,Jackson Parish,LA,30.4,12336,0
22051,Jefferson Parish,LA,51,337196,7
22053,Jefferson Davis Parish,LA,26.3,23381,1
22055,Lafayette Parish,LA,37.3,186592,12
22057,Lafourche Parish,LA,32.2,75129,1
22059,La Salle Parish,LA,24.9,11516,1
22061,Lincoln Parish,LA,34.4,37430,1
22063,Livingston Parish,LA,29.4,104908,4
22065,Madison Parish,LA,29.5,8347,1
22067,Morehouse Parish,LA,35.7,18848,5
22069,Natchitoches Parish,LA,31.9,29337,6
22071,Orleans Parish,LA,54.5,312864,1
22073,Ouachita Parish,LA,35.6,115634,6
22075,Plaquemines Parish,LA,47.2,17221,1
22077,Pointe Coupee Parish,LA,42.3,17084,2
22079,Rapides Parish,LA,36.5,97737,3
22081,Red River Parish,LA,27.5,6469,0
22083,Richland Parish,LA,35.7,15459,2
22085,Sabine Parish,LA,27.7,18376,2
22087,St. Bernard Parish,LA,36.8,34744,2
22089,St. Charles Parish,LA,44.9,40257,4
22091,St. Helena Parish,LA,21.7,8037,2
22093,St. James Parish,LA,38.8,16267,0
22095,St. John the Baptist Parish,LA,45.1,32355,4
22097,St. Landry Parish,LA,31.3,60364,6
22099,St. Martin Parish,LA,28.3,40686,1
22101,St. Mary Parish,LA,34.2,37551,5
22103,St. Tammany Parish,LA,46.1,198668,5
22105,Tangipahoa Parish,LA,34,101940,7
22107,Tensas Parish,LA,45.8,3363,0
22109,Terrebonne Parish,LA,34.1,82718,4
22111,Union Parish,LA,35.9,17352,3
22113,Vermilion Parish,LA,27,44521,5
22115,Vernon Parish,LA,27.8,35749,3
22117,Washington Parish,LA,31.6,35181,4
22119,Webster Parish,LA,33.7,29751,1
22121,West Baton Rouge Parish,LA,39.9,20094,2
22123,West Carroll Parish,LA,35.8,8412,0
22125,West Feliciana Parish,LA,67.6,13012,0
22127,Winn Parish,LA,34.5,11040,2
23001,Androscoggin County,ME,56.7,84964,9
23003,Aroostook County,ME,57,54809,0
23005,Cumberland County,ME,74.1,240993,6
23007,Franklin County,ME,53.2,24862,2
23009,Hancock County,ME,65.7,45634,2
23011,Kennebec County,ME,58,98988,3
23013,Knox County,ME,71.9,32783,1
23015,Lincoln County,ME,68.9,28812,1
23017,Oxford County,ME,53.8,47450,3
23019,Penobscot County,ME,58.4,124749,3
23021,Piscataquis County,ME,51.5,13973,0
23023,Sagadahoc County,ME,67,29040,0
23025,Somerset County,ME,50.2,41017,2
23027,Waldo County,ME,59.8,32498,2
23029,Washington County,ME,59.9,25458,1
23031,York County,ME,66.9,169340,1
24001,Allegany County,MD,45.9,58261,4
24003,Anne Arundel County,MD,62.5,450317,51
24005,Baltimore County,MD,58.4,648488,187
24009,Calvert County,MD,56.7,71215,7
24011,Caroline County,MD,50.1,25531,4
24013,Carroll County,MD,62.3,132087,18
24015,Cecil County,MD,47.7,79749,21
24017,Charles County,MD,52.6,124396,20
24019,Dorchester County,MD,49.8,25219,13
24021,Frederick County,MD,63.9,199557,18
24023,Garrett County,MD,44.3,23685,2
24025,Harford County,MD,60.2,198836,21
24027,Howard County,MD,74.1,246802,17
24029,Kent County,MD,58.1,16423,5
24031,Montgomery County,MD,74.3,808321,82
24033,Prince George's County,MD,53.8,708013,117
24035,Queen Anne's County,MD,57.9,39619,6
24037,St. Mary's County,MD,57.1,86428,7
24039,Somerset County,MD,38.5,21284,3
24041,Talbot County,MD,65.2,30414,7
24043,Washington County,MD,47.4,118283,54
24045,Wicomico County,MD,46.3,80899,19
24047,Worcester County,MD,59.5,43376,8
24510,Baltimore city,MD,48.5,473790,188
25001,Barnstable County,MA,4.7,181374,8
25003,Berkshire County,MA,45.4,104096,4
25005,Bristol County,MA,51.7,449241,28
25009,Essex County,MA,61.4,622395,39
25011,Franklin County,MA,57.3,58196,0
25013,Hampden County,MA,51.5,366882,30
25015,Hampshire County,MA,53.6,137637,7
25017,Middlesex County,MA,67.1,1296083,36
25021,Norfolk County,MA,67.6,560181,16
25023,Plymouth County,MA,58.4,410745,24
25025,Suffolk County,MA,58.9,672370,19
25027,Worcester County,MA,56.1,657227,44
26001,Alcona County,MI,51.7,9092,4
26003,Alger County,MI,57.4,7746,0
26005,Allegan County,MI,45.9,89983,18
26007,Alpena County,MI,49.5,23091,1
26009,Antrim County,MI,54.3,19206,2
26011,Arenac County,MI,47.1,12193,0
26013,Baraga County,MI,47.2,6811,3
26015,Barry County,MI,43.1,48068,4
26017,Bay County,MI,51.7,82568,23
26019,Benzie County,MI,60.9,14621,3
26021,Berrien County,MI,49,120265,16
26023,Branch County,MI,40.4,33521,2
26025,Calhoun County,MI,44.5,103798,29
26027,Cass County,MI,37,41124,2
26029,Charlevoix County,MI,60.9,21299,1
26031,Cheboygan County,MI,46,21172,4
26033,Chippewa County,MI,65.4,30704,1
26035,Clare County,MI,40.7,24807,7
26037,Clinton County,MI,51.8,62005,7
26039,Crawford County,MI,44,11495,1
26041,Delta County,MI,57.2,28815,6
26043,Dickinson County,MI,60.4,20178,0
26045,Eaton County,MI,49.8,87545,21
26047,Emmet County,MI,67.6,27161,1
26049,Genesee County,MI,43.8,315340,76
26051,Gladwin County,MI,44.3,20722,9
26053,Gogebic County,MI,56.2,11633,0
26055,Grand Traverse County,MI,62.9,74544,8
26057,Gratiot County,MI,40.3,32861,8
26059,Hillsdale County,MI,34.1,35791,8
26061,Houghton County,MI,47.3,28440,2
26063,Huron County,MI,51.4,25035,6
26065,Ingham County,MI,49.8,234887,32
26067,Ionia County,MI,42.3,50447,3
26069,Iosco County,MI,50.2,20954,4
26071,Iron County,MI,51.5,9210,0
26073,Isabella County,MI,37.5,57748,11
26075,Jackson County,MI,46.5,124689,17
26077,Kalamazoo County,MI,54.3,208176,38
26079,Kalkaska County,MI,44.1,14343,2
26081,Kent County,MI,54.6,499890,46
26083,Keweenaw County,MI,51.7,1813,0
26085,Lake County,MI,53.4,9901,0
26087,Lapeer County,MI,40.7,69822,23
26089,Leelanau County,MI,76.2,18267,0
26091,Lenawee County,MI,43.5,77991,11
26093,Livingston County,MI,53.7,151981,15
26095,Luce County,MI,39.5,5226,2
26097,Mackinac County,MI,66.3,9099,0
26099,Macomb County,MI,49.3,692171,167
26101,Manistee County,MI,53.9,20341,1
26103,Marquette County,MI,59.6,54805,3
26105,Mason County,MI,56.1,23240,4
26107,Mecosta County,MI,35.5,35416,2
26109,Menominee County,MI,60.7,18767,2
26111,Midland County,MI,52.6,65480,12
26113,Missaukee County,MI,45.7,11658,3
26115,Monroe County,MI,39.1,118767,23
26117,Montcalm County,MI,36.9,49856,10
26119,Montmorency County,MI,48.3,7948,1
26121,Muskegon County,MI,49,133824,27
26123,Newaygo County,MI,38.7,38030,9
26125,Oakland County,MI,58.7,997704,146
26127,Oceana County,MI,48.4,20556,6
26129,Ogemaw County,MI,40.6,17100,7
26131,Ontonagon County,MI,61.5,5005,0
26133,Osceola County,MI,38,18240,3
26135,Oscoda County,MI,39.7,6646,6
26137,Otsego County,MI,53.2,19545,5
26139,Ottawa County,MI,51.6,222551,26
26141,Presque Isle County,MI,56.7,10639,3
26143,Roscommon County,MI,49.9,20473,3
26145,Saginaw County,MI,48.4,149676,34
26147,St. Clair County,MI,44.2,126529,45
26149,St. Joseph County,MI,39.8,46253,6
26151,Sanilac County,MI,40.3,32362,16
26153,Schoolcraft County,MI,46.4,6702,0
26155,Shiawassee County,MI,45.1,53942,9
26157,Tuscola County,MI,40.7,41651,12
26159,Van Buren County,MI,48.9,58196,12
26161,Washtenaw County,MI,60.2,299837,24
26163,Wayne County,MI,45.5,1337049,371
26165,Wexford County,MI,45.9,25887,8
27001,Aitkin County,MN,54,13268,0
27003,Anoka County,MN,48.9,272162,22
27005,Becker County,MN,52.1,26110,6
27007,Beltrami County,MN,53.3,35342,1
27009,Benton County,MN,34.1,30493,0
27011,Big Stone County,MN,64.7,3913,0
27013,Blue Earth County,MN,53.2,54177,1
